2709.5	5.0995e-10	6.3194e-10	3.9943e-10
2715.6	5.0478e-10	6.285e-10	4.0804e-10
2721.6	5.108e-10	6.2543e-10	4.0509e-10
2727.7	5.0417e-10	6.2837e-10	4.0877e-10
2733.7	5.1339e-10	6.2869e-10	3.9924e-10
2739.8	5.1368e-10	6.2694e-10	4.007e-10
2745.9	5.1339e-10	6.2792e-10	4e-10
2751.9	5.1684e-10	6.2438e-10	4.001e-10
2758	5.0941e-10	6.3216e-10	3.9975e-10
2764	5.1625e-10	6.2932e-10	3.9574e-10
2770.1	5.1792e-10	6.3138e-10	3.9201e-10
2776.1	5.1453e-10	6.2922e-10	3.9757e-10
2782.2	5.1972e-10	6.23e-10	3.986e-10
2788.2	5.3092e-10	6.1882e-10	3.9158e-10
2794.3	5.2506e-10	6.2037e-10	3.9589e-10
2800.3	5.1942e-10	6.2591e-10	3.9598e-10
2806.4	5.2109e-10	6.226e-10	3.9762e-10
2812.4	5.2847e-10	6.2805e-10	3.8479e-10
2818.5	5.3044e-10	6.2309e-10	3.8778e-10
2824.5	5.2075e-10	6.3173e-10	3.8883e-10
2830.6	5.23e-10	6.2949e-10	3.8882e-10
2836.7	5.2772e-10	6.2015e-10	3.9344e-10
2842.7	5.2643e-10	6.2732e-10	3.8756e-10
2848.8	5.2506e-10	6.289e-10	3.8735e-10
2854.8	5.2898e-10	6.2562e-10	3.8671e-10
2860.9	5.2835e-10	6.2711e-10	3.8586e-10
2866.9	5.2919e-10	6.2118e-10	3.9094e-10
2873	5.3888e-10	6.1933e-10	3.831e-10
2879	5.3261e-10	6.2136e-10	3.8734e-10
2885.1	5.2806e-10	6.2423e-10	3.8903e-10
2891.1	5.3659e-10	6.2289e-10	3.8183e-10
2897.2	5.4205e-10	6.2184e-10	3.7743e-10
2903.2	5.3674e-10	6.2362e-10	3.8095e-10
2909.3	5.3129e-10	6.248e-10	3.8522e-10
2915.4	5.3124e-10	6.2698e-10	3.831e-10
2921.4	5.3677e-10	6.2777e-10	3.7677e-10
2927.5	5.4015e-10	6.303e-10	3.7086e-10
2933.5	5.4148e-10	6.2461e-10	3.7522e-10
2939.6	5.3797e-10	6.2398e-10	3.7936e-10
2945.6	5.413e-10	6.205e-10	3.7952e-10
2951.7	5.4155e-10	6.2489e-10	3.7488e-10
2957.7	5.4205e-10	6.2268e-10	3.7659e-10
2963.8	5.4517e-10	6.2674e-10	3.6941e-10
2969.8	5.3998e-10	6.2366e-10	3.7767e-10
2975.9	5.503e-10	6.1879e-10	3.7223e-10
2981.9	5.422e-10	6.2249e-10	3.7662e-10
