225	1306.62	4.92E-12	5.31E-09	1.32E-09	5.13E-10	5.32E-10	1.97E-08	1.14E-07	5.40E-08
226	1312.45	4.90E-12	5.32E-09	1.33E-09	5.19E-10	5.21E-10	1.97E-08	1.15E-07	5.43E-08
227	1318.23	4.91E-12	5.30E-09	1.35E-09	5.16E-10	5.13E-10	1.96E-08	1.15E-07	5.40E-08
228	1324.05	4.90E-12	5.32E-09	1.31E-09	5.09E-10	5.32E-10	1.97E-08	1.16E-07	5.43E-08
229	1329.88	4.89E-12	5.34E-09	1.34E-09	5.10E-10	5.23E-10	1.96E-08	1.16E-07	5.40E-08
230	1335.65	4.90E-12	5.34E-09	1.31E-09	5.11E-10	5.04E-10	1.98E-08	1.17E-07	5.38E-08
231	1341.48	4.89E-12	5.30E-09	1.32E-09	5.22E-10	5.19E-10	1.97E-08	1.17E-07	5.38E-08
232	1347.38	4.88E-12	5.32E-09	1.30E-09	5.02E-10	5.20E-10	1.97E-08	1.18E-07	5.40E-08
233	1353.21	4.88E-12	5.35E-09	1.31E-09	5.15E-10	5.07E-10	1.97E-08	1.18E-07	5.40E-08
234	1359.1	4.90E-12	5.34E-09	1.30E-09	5.06E-10	5.04E-10	1.97E-08	1.19E-07	5.42E-08
235	1364.87	4.89E-12	5.32E-09	1.30E-09	5.03E-10	5.11E-10	1.97E-08	1.19E-07	5.41E-08
236	1370.73	4.90E-12	5.35E-09	1.29E-09	5.22E-10	5.11E-10	1.98E-08	1.20E-07	5.44E-08
237	1376.61	4.88E-12	5.32E-09	1.33E-09	5.14E-10	5.16E-10	1.97E-08	1.20E-07	5.38E-08
238	1382.44	4.87E-12	5.35E-09	1.31E-09	5.14E-10	5.03E-10	1.97E-08	1.21E-07	5.44E-08
239	1388.21	4.88E-12	5.30E-09	1.30E-09	5.05E-10	5.04E-10	1.96E-08	1.21E-07	5.41E-08
240	1394.1	4.87E-12	5.37E-09	1.30E-09	5.04E-10	4.97E-10	1.97E-08	1.22E-07	5.40E-08
241	1400	4.86E-12	5.33E-09	1.29E-09	5.15E-10	5.12E-10	1.96E-08	1.22E-07	5.43E-08
242	1405.77	4.88E-12	5.40E-09	1.30E-09	5.04E-10	5.02E-10	1.96E-08	1.23E-07	5.45E-08
243	1411.67	4.88E-12	5.40E-09	1.31E-09	5.11E-10	5.00E-10	1.96E-08	1.23E-07	5.44E-08
244	1417.45	4.88E-12	5.40E-09	1.29E-09	4.94E-10	4.85E-10	1.97E-08	1.24E-07	5.43E-08
245	1423.28	4.88E-12	5.39E-09	1.27E-09	5.14E-10	4.85E-10	1.96E-08	1.24E-07	5.44E-08
246	1429.1	4.87E-12	5.33E-09	1.31E-09	4.98E-10	4.82E-10	1.97E-08	1.25E-07	5.48E-08
247	1435	4.87E-12	5.34E-09	1.29E-09	4.99E-10	4.93E-10	1.96E-08	1.25E-07	5.43E-08
248	1440.77	4.87E-12	5.33E-09	1.30E-09	5.02E-10	5.05E-10	1.97E-08	1.26E-07	5.43E-08
249	1446.6	4.84E-12	5.34E-09	1.29E-09	4.96E-10	4.85E-10	1.96E-08	1.26E-07	5.43E-08
250	1452.43	4.85E-12	5.36E-09	1.28E-09	5.03E-10	4.94E-10	1.96E-08	1.27E-07	5.47E-08
251	1458.26	4.84E-12	5.40E-09	1.28E-09	5.08E-10	4.94E-10	1.96E-08	1.27E-07	5.47E-08
252	1464.15	4.84E-12	5.40E-09	1.34E-09	6.13E-10	5.25E-10	1.96E-08	1.27E-07	5.45E-08
253	1469.92	4.84E-12	5.40E-09	1.38E-09	6.78E-10	5.70E-10	1.96E-08	1.27E-07	5.45E-08
254	1475.76	4.84E-12	5.45E-09	1.43E-09	7.49E-10	5.79E-10	1.96E-08	1.26E-07	5.45E-08
255	1481.65	4.83E-12	5.49E-09	1.46E-09	8.07E-10	6.12E-10	1.97E-08	1.26E-07	5.45E-08
256	1487.49	4.82E-12	5.52E-09	1.45E-09	8.31E-10	6.19E-10	1.96E-08	1.26E-07	5.45E-08
257	1493.32	4.82E-12	5.53E-09	1.50E-09	8.53E-10	6.27E-10	1.96E-08	1.25E-07	5.49E-08
258	1499.09	4.83E-12	5.58E-09	1.49E-09	8.83E-10	6.40E-10	1.95E-08	1.25E-07	5.43E-08
259	1504.85	4.83E-12	5.54E-09	1.50E-09	8.76E-10	6.46E-10	1.97E-08	1.25E-07	5.46E-08
260	1510.68	4.83E-12	5.57E-09	1.49E-09	9.02E-10	6.51E-10	1.96E-08	1.24E-07	5.43E-08
261	1516.51	4.84E-12	5.60E-09	1.49E-09	8.85E-10	6.66E-10	1.97E-08	1.24E-07	5.45E-08
262	1522.34	4.86E-12	5.61E-09	1.51E-09	9.01E-10	6.64E-10	1.96E-08	1.23E-07	5.42E-08
263	1528.11	4.87E-12	5.61E-09	1.49E-09	8.91E-10	6.64E-10	1.96E-08	1.23E-07	5.41E-08
264	1533.88	4.88E-12	5.57E-09	1.52E-09	8.97E-10	6.54E-10	1.95E-08	1.23E-07	5.44E-08
265	1539.68	4.89E-12	5.63E-09	1.52E-09	9.04E-10	6.73E-10	1.95E-08	1.23E-07	5.45E-08
266	1545.46	4.88E-12	5.59E-09	1.51E-09	8.99E-10	6.45E-10	1.96E-08	1.22E-07	5.43E-08
267	1551.23	4.87E-12	5.60E-09	1.55E-09	8.81E-10	6.36E-10	1.96E-08	1.22E-07	5.43E-08
268	1557	4.87E-12	5.59E-09	1.52E-09	8.93E-10	6.41E-10	1.95E-08	1.22E-07	5.40E-08
269	1562.84	4.85E-12	5.55E-09	1.54E-09	9.01E-10	6.42E-10	1.95E-08	1.22E-07	5.43E-08
270	1568.68	4.86E-12	5.60E-09	1.56E-09	8.99E-10	6.39E-10	1.96E-08	1.21E-07	5.42E-08
271	1574.44	4.86E-12	5.60E-09	1.53E-09	8.83E-10	6.29E-10	1.95E-08	1.21E-07	5.43E-08
272	1580.27	4.86E-12	5.56E-09	1.55E-09	8.98E-10	6.23E-10	1.96E-08	1.20E-07	5.41E-08
273	1586.1	4.85E-12	5.64E-09	1.56E-09	8.78E-10	6.24E-10	1.95E-08	1.20E-07	5.41E-08
274	1591.93	4.86E-12	5.60E-09	1.59E-09	8.83E-10	6.26E-10	1.95E-08	1.20E-07	5.41E-08
275	1597.76	4.86E-12	5.62E-09	1.60E-09	8.99E-10	6.11E-10	1.96E-08	1.20E-07	5.43E-08
276	1603.66	4.88E-12	5.60E-09	1.58E-09	8.83E-10	6.18E-10	1.95E-08	1.19E-07	5.42E-08
277	1609.48	4.88E-12	5.60E-09	1.62E-09	8.74E-10	6.05E-10	1.95E-08	1.19E-07	5.42E-08
278	1615.33	4.89E-12	5.59E-09	1.60E-09	8.70E-10	6.16E-10	1.95E-08	1.19E-07	5.43E-08
279	1621.16	4.88E-12	5.56E-09	1.62E-09	8.85E-10	6.08E-10	1.95E-08	1.18E-07	5.38E-08
